day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied A-,num supplied A+,num supplied B-,num supplied B+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests A-,num requests A+,num requests B-,num requests B+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num A- in inventory,num A+ in inventory,num B- in inventory,num B+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D,num mismatches C,num mismatches c,num mismatches E
178,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.40974000909221303,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2220.0344999999998,37,0,0.0,37,0,0,0,1,0,0
179,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.40769130904675194,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1972.0,30,0,172.0,30,0,0,0,0,0,0
180,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.40565285250151817,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1860.0705,31,0,0.0,31,0,0,0,0,1,0
181,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.4036245882390106,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2004.0345,30,0,204.0,30,0,0,0,1,0,0
182,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.4016064652978155,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1140.0,19,0,0.0,19,0,0,0,0,0,0
183,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3995984329713264,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1310.0,21,0,50.0,21,0,0,0,0,0,0
184,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3976004408064698,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1894.2395000000001,31,0,34.0,31,0,0,0,0,0,1
185,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.39561243860243744,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1380.31,23,0,0.0,23,0,0,0,0,1,1
186,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3936343764094253,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1928.0,30,0,128.0,30,0,0,0,0,0,0
187,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.39166620452737816,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1740.0,29,0,0.0,29,0,0,0,0,0,0
188,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3897078735047413,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1690.0,27,0,70.0,27,0,0,0,0,0,0
189,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3877593341372176,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2160.274,36,0,0.0,36,0,0,0,1,0,1
190,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3858205374665315,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1934.0,28,0,254.0,28,0,0,0,0,0,0
191,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.38389143477919885,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-780.3805,13,0,0.0,13,0,0,0,0,2,1
192,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3819719776053028,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-998.0,16,0,38.0,16,0,0,0,0,0,0
193,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3800621177172763,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1320.2395000000001,22,0,0.0,22,0,0,0,0,0,1
194,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.37816180712868996,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1637.0,26,0,77.0,26,0,0,0,0,0,0
195,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.37627099809304654,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1320.0345,22,0,0.0,22,0,0,0,1,0,0
196,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3743896431025813,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1521.274,24,0,81.0,24,0,0,0,1,0,1
197,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.37251769488706843,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1860.0,31,0,0.0,31,0,0,0,0,0,0
198,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3706551064126331,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1824.0,28,0,144.0,28,0,0,0,0,0,0
199,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.36880183088056995,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2280.0,38,0,0.0,38,0,0,0,0,0,0
200,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3669578217261671,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1410.0,20,0,210.0,20,0,0,0,0,0,0
201,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.36512303261753626,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1920.0,32,0,0.0,32,0,0,0,0,0,0
202,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3632974174544486,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1507.0705,22,0,187.0,22,0,0,0,0,1,0
203,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3614809303671764,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1620.0,27,0,0.0,27,0,0,0,0,0,0
204,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3596735257153405,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1732.2395,27,0,112.0,27,0,0,0,0,0,1
205,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3578751580867638,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1560.0,26,0,0.0,26,0,0,0,0,0,0
206,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.35608578229633,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1239.0,19,0,99.0,19,0,0,0,0,0,0
207,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3543053533848483,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2280.0344999999998,38,0,0.0,38,0,0,0,1,0,0
208,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.35253382661792404,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1260.0,21,0,0.0,21,0,0,0,0,0,0
209,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3507711574848344,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1440.2395000000001,24,0,0.0,24,0,0,0,0,0,1
210,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.34901730169741024,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1465.0,23,0,85.0,23,0,0,0,0,0,0
211,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3472722151889232,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1920.0,32,0,0.0,32,0,0,0,0,0,0
212,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3455358541129786,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1817.0,27,0,197.0,27,0,0,0,0,0,0
213,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3438081748424137,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1260.0,21,0,0.0,21,0,0,0,0,0,0
214,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3420891339682016,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1344.0,21,0,84.0,21,0,0,0,0,0,0
215,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3403786882983606,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1380.0345,23,0,0.0,23,0,0,0,1,0,0
216,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3386767948568688,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1881.0,27,0,261.0,27,0,0,0,0,0,0
217,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.33698341088258443,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1380.0,23,0,0.0,23,0,0,0,0,0,0
218,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3352984938281715,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1146.274,17,0,126.0,17,0,0,0,1,0,1
219,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.33362200135903064,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1440.0705,24,0,0.0,24,0,0,0,0,1,0
220,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.33195389135223546,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2314.0,37,0,94.0,37,0,0,0,0,0,0
221,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3302941218954743,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1380.2395000000001,23,0,0.0,23,0,0,0,0,0,1
222,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.32864265128599696,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1800.0,27,0,180.0,27,0,0,0,0,0,0
223,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.326999438029567,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2700.0,45,0,0.0,45,0,0,0,0,0,0
224,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3253644408394192,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1637.0,26,0,77.0,26,0,0,0,0,0,0
225,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3237376186352221,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1622.5495,26,0,62.0,26,0,0,0,0,1,2
226,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.322118930542046,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2482.0,34,0,442.0,34,0,0,0,0,0,0
227,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.32050833588933575,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2040.0,34,0,0.0,34,0,0,0,0,0,0
228,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.31890579420988907,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1902.3100000000002,29,0,162.0,29,0,0,0,0,1,1
229,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3173112652388396,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1500.0345,25,0,0.0,25,0,0,0,1,0,0
230,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3157247089126454,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1443.0345,23,0,63.0,23,0,0,0,1,0,0
231,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3141460853680822,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1920.2395000000001,32,0,0.0,32,0,0,0,0,0,1
232,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3125753549412418,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2724.105,41,0,264.0,41,0,0,0,1,1,0
233,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.31101247816653554,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1380.0,23,0,0.0,23,0,0,0,0,0,0
234,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.30945741577570285,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1638.0,26,0,78.0,26,0,0,0,0,0,0
235,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3079101286968243,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2042.2740000000001,33,0,62.0,33,0,0,0,1,0,1
236,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3063705780533402,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1885.0,29,0,145.0,29,0,0,0,0,0,0
237,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.30483872516307353,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1804.2395,29,0,64.0,29,0,0,0,0,0,1
238,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3033145315372582,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1916.0345,30,0,116.0,30,0,0,0,1,0,0
239,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.3017979588795719,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1800.0,29,0,60.0,29,0,0,0,0,0,0
240,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.30028896908517405,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2003.0,31,0,143.0,31,0,0,0,0,0,0
241,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2987875242397482,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2280.0,38,0,0.0,38,0,0,0,0,0,0
242,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.29729358661854943,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-715.0,11,0,55.0,11,0,0,0,0,0,0
243,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.29580711868545667,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1440.2395000000001,24,0,0.0,24,0,0,0,0,0,1
244,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2943280830920294,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1166.0,19,0,26.0,19,0,0,0,0,0,0
245,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.29285644267656924,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1800.105,30,0,0.0,30,0,0,0,1,1,0
246,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2913921604631864,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1203.0,19,0,63.0,19,0,0,0,0,0,0
247,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.28993519966087045,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1902.0,30,0,102.0,30,0,0,0,0,0,0
248,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2884855236625661,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-588.0,8,0,108.0,8,0,0,0,0,0,0
249,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.28704309604425327,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000.105,50,0,0.0,50,0,0,0,1,1,0
250,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.285607880564032,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1128.0,17,0,108.0,17,0,0,0,0,0,0
251,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.28417984116121187,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1408.479,23,0,28.0,23,0,0,0,0,0,2
252,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2827589419554058,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1701.0,27,0,81.0,27,0,0,0,0,0,0
253,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.28134514724562876,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3604.2395,56,0,244.0,56,0,0,0,0,0,1
254,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2799384215094006,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1526.0,25,0,26.0,25,0,0,0,0,0,0
255,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.27853872940185365,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2642.0,41,0,182.0,41,0,0,0,0,0,0
256,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.27714603575484437,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1260.0,21,0,0.0,21,0,0,0,0,0,0
257,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2757603055760701,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2192.0,31,0,332.0,31,0,0,0,0,0,0
258,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2743815040481898,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1440.0345,24,0,0.0,24,0,0,0,1,0,0
259,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2730095965279488,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2019.0,32,0,99.0,32,0,0,0,0,0,0
260,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.27164454854530906,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1616.0,26,0,56.0,26,0,0,0,0,0,0
261,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2702863258025825,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2176.0,32,0,256.0,32,0,0,0,0,0,0
262,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2689348941735696,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2760.0705,46,0,0.0,46,0,0,0,0,1,0
263,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.26759021970270175,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2143.2394999999997,29,0,403.0,29,0,0,0,0,0,1
264,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2662522686041882,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2460.6185,41,0,0.0,41,0,0,0,2,1,2
265,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.2649210072611673,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1354.0,19,0,214.0,19,0,0,0,0,0,0
266,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.26359640222486147,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1680.0,28,0,0.0,28,0,0,0,0,0,0
267,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,365,70,0,0.995,0.01,0.26227842021373715,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1311.2395000000001,20,0,111.0,20,0,0,0,0,0,1
