loss,accuracy
0.9913041869347746,60.11221590909091
0.9880569249137559,60.10369318181818
0.9924422756938095,60.0859375
0.9926596994257786,60.0546875
0.9847792977128517,60.2578125
0.986673116937957,60.17471590909091
1.0005108851685443,59.77201704545455
0.9908721700141375,60.26207386363637
0.9893315281210975,60.0234375
0.9861912041140551,60.10724431818182
0.9856274124573577,60.12073863636363
0.9874289551411163,60.2421875
0.9876772756264969,59.96022727272727
0.9889646263115786,60.21377840909091
0.982832202560861,60.22372159090909
0.994773191230541,59.96519886363637
0.9893969216129996,60.10653409090909
0.9823576835492118,60.34730113636363
0.9915097735991533,60.06676136363637
0.9849994983100756,60.59659090909091
0.9790878579951823,60.62002840909091
0.9902185684662651,59.88565340909091
0.9929665344005282,60.07670454545455
0.9799052545462142,60.77627840909091
0.9864902081476017,60.51207386363637
0.9846743529408493,60.35440340909091
0.9770963118750263,60.58806818181818
0.9856302584521472,60.40056818181818
0.9866390850987624,60.13849431818182
0.9842914399182932,60.40056818181818
0.9813367987728931,60.47230113636363
0.9733037830923091,60.73792613636363
0.9888994982042774,60.17045454545455
0.9868187557651915,60.42542613636363
0.977968368679285,60.38707386363637
0.9817204679023813,60.31960227272727
0.9849715054627847,60.43536931818182
0.9843736031854694,60.390625
0.9746633959426121,60.63210227272727
0.9785585732368584,60.52485795454545
0.9784712896004997,60.45596590909091
0.9841541288928553,60.19460227272727
0.9814687587574802,60.20028409090909
0.9804015382701023,60.51846590909091
0.977778504348614,60.43323863636363
0.9809774427928708,60.34872159090909
0.9719956741583619,60.765625
0.9758452014489607,60.6015625
0.982843273022974,60.58451704545455
0.9794760414991867,60.55042613636363
0.9759367048232392,60.79261363636363
0.9753018518571149,60.6953125
0.9783021345819262,60.67755681818182
0.9816876646893268,60.54545454545455
0.9776810196397657,60.73934659090909
0.9797257953746752,60.41051136363637
0.9771972295658832,60.53693181818182
0.973797873551534,60.61079545454545
0.9705463362095709,60.74857954545455
0.9781304862434891,60.77840909090909
0.9743152247233824,60.65553977272727
0.9720059578645636,60.79829545454545
0.9861170961944894,60.49857954545455
0.9714665310457349,60.91548295454545
0.9689109596339139,60.88423295454545
0.971791085914116,60.67045454545455
0.9747371549125422,60.77911931818182
0.9637479172088206,61.22514204545455
0.9766578906300393,60.76349431818182
0.9674755228175358,61.05823863636363
0.9703339696438475,60.79190340909091
0.9781599428758703,60.39133522727273
0.9752687431702559,60.8125
0.9716353080743416,60.88210227272727
0.9682002244517207,60.84446022727273
0.9742852600545369,60.88849431818182
0.9797163172625005,60.86931818181818
0.9631666598672216,61.51846590909091
0.9751049380072139,60.68181818181818
0.9635920464484529,61.21661931818182
0.9690121406773952,61.14630681818182
0.9742615592919968,61.23792613636363
0.9718057078902017,60.78409090909091
0.9725828489966013,60.67755681818182
0.9673270791430365,61.34232954545455
0.9684538448398764,61.10227272727273
0.9690087297084656,60.77130681818182
0.9682849214666269,60.94815340909091
0.9671073447150941,61.15198863636363
0.9659668820571493,61.40696022727273
0.9708957954479213,60.86221590909091
0.9797348166731271,60.86292613636363
0.9742372788658197,60.87571022727273
0.9717179360291497,61.22869318181818
0.9631001544608311,61.15980113636363
0.9625401981174946,61.46306818181818
0.9626709998331286,60.98153409090909
0.9658123853362419,61.35085227272727
0.9618381413377144,61.05113636363637
0.9646866768598557,61.24360795454545
0.9617387557148256,61.25
0.9626351891678165,61.17258522727273
0.9660237000577829,61.31889204545455
0.9578759775666351,61.32954545454545
0.9670018512247638,60.85085227272727
0.9658045575700023,61.16761363636363
0.9662711894224313,60.90696022727273
0.9770876581949944,60.94247159090909
0.9535694716667588,61.49076704545455
0.9674021423878995,60.92471590909091
0.9686619578014043,61.31747159090909
0.9712805855087936,61.13139204545455
0.9623727580871094,61.22940340909091
0.9612082634967837,61.32741477272727
0.9782457171346653,61.06463068181818
0.9629258472811092,61.36434659090909
0.9697343926792118,61.26136363636363
0.9603291777470573,61.34375
0.9560122134333308,61.50355113636363
0.9651015034284104,61.28835227272727
0.9659582596187565,61.07741477272727
0.964331360660832,61.55326704545455
0.9576699729077518,61.32244318181818
0.9643461387604475,61.35014204545455
0.9614003708755429,61.28693181818182
0.9658998730169102,61.10298295454545
0.9653907104141333,61.02059659090909
0.9597331885756417,61.49076704545455
0.9626035018908706,61.22443181818182
0.957756625869396,61.48011363636363
0.9590665144337849,61.32457386363637
0.963774478147653,61.20028409090909
0.9609082263301719,61.51988636363637
0.9560097676109184,61.49431818181818
0.9524094599129801,61.75213068181818
0.9655216818421402,61.39133522727273
0.9635575784539635,61.72372159090909
0.9665801779536362,61.26420454545455
0.960291981273754,61.28267045454545
0.9552455832335082,61.41548295454545
0.964320227376778,61.33806818181818
